gml_id,kachel,kachelbezeichnung_dop20_ab_2015,kachelbezeichnung_dop20_bis_2014,geometry
APP_LGV_KACHEL_DOP20_1KM_UTM_659,7926,dop20rgb_32579_5926_1_hh_JAHR ,dop20c_32579_5926   ,"POLYGON ((10.19035172789907 53.47704943470639, 10.19060333771556 53.48603619252757, 10.20567062576284 53.4858851327721, 10.20541583364909 53.47689842418043, 10.19035172789907 53.47704943470639))"
APP_LGV_KACHEL_DOP20_1KM_UTM_660,7927,dop20rgb_32579_5927_1_hh_JAHR ,dop20c_32579_5927   ,"POLYGON ((10.19060333771556 53.48603619252757, 10.19085508314427 53.49502293593253, 10.20592555520283 53.49487182692681, 10.20567062576284 53.4858851327721, 10.19060333771556 53.48603619252757))"
APP_LGV_KACHEL_DOP20_1KM_UTM_661,7928,dop20rgb_32579_5928_1_hh_JAHR ,dop20c_32579_5928   ,"POLYGON ((10.19085508314427 53.49502293593253, 10.19110696428353 53.50400966492197, 10.2061806220686 53.50385850664526, 10.20592555520283 53.49487182692681, 10.19085508314427 53.49502293593253))"
APP_LGV_KACHEL_DOP20_1KM_UTM_662,7929,dop20rgb_32579_5929_1_hh_JAHR ,dop20c_32579_5929   ,"POLYGON ((10.19110696428353 53.50400966492197, 10.19135898123176 53.51299637949662, 10.20643582645983 53.51284517192811, 10.2061806220686 53.50385850664526, 10.19110696428353 53.50400966492197))"
APP_LGV_KACHEL_DOP20_1KM_UTM_663,7930,dop20rgb_32579_5930_1_hh_JAHR ,dop20c_32579_5930   ,"POLYGON ((10.19135898123176 53.51299637949662, 10.19161113408745 53.52198307965723, 10.20669116847627 53.52183182277612, 10.20643582645983 53.51284517192811, 10.19135898123176 53.51299637949662))"
APP_LGV_KACHEL_DOP20_1KM_UTM_664,7937,dop20rgb_32579_5937_1_hh_JAHR ,dop20c_32579_5937   ,"POLYGON ((10.19312691080766 53.57590297796568, 10.19338001778225 53.58488957724796, 10.20848242449744 53.58473797459546, 10.20822611630306 53.57575142477172, 10.19312691080766 53.57590297796568))"
APP_LGV_KACHEL_DOP20_1KM_UTM_665,7938,dop20rgb_32579_5938_1_hh_JAHR ,dop20c_32579_5938   ,"POLYGON ((10.19338001778225 53.58488957724796, 10.19363326145594 53.59387616212199, 10.20873887111864 53.59372450999003, 10.20848242449744 53.58473797459546, 10.19338001778225 53.58488957724796))"
APP_LGV_KACHEL_DOP20_1KM_UTM_666,7939,dop20rgb_32579_5939_1_hh_JAHR ,dop20c_32579_5939   ,"POLYGON ((10.19363326145594 53.59387616212199, 10.19388664192812 53.60286273258845, 10.20899545626731 53.60271103095609, 10.20873887111864 53.59372450999003, 10.19363326145594 53.59387616212199))"
APP_LGV_KACHEL_DOP20_1KM_UTM_667,7940,dop20rgb_32579_5940_1_hh_JAHR ,dop20c_32579_5940   ,"POLYGON ((10.19388664192812 53.60286273258845, 10.19414015929828 53.61184928864807, 10.2092521800442 53.61169753749436, 10.20899545626731 53.60271103095609, 10.19388664192812 53.60286273258845))"
APP_LGV_KACHEL_DOP20_1KM_UTM_668,7941,dop20rgb_32579_5941_1_hh_JAHR ,dop20c_32579_5941   ,"POLYGON ((10.19414015929828 53.61184928864807, 10.19439381366601 53.62083583030154, 10.20950904255016 53.62068402960554, 10.2092521800442 53.61169753749436, 10.19414015929828 53.61184928864807))"
APP_LGV_KACHEL_DOP20_1KM_UTM_669,7942,dop20rgb_32579_5942_1_hh_JAHR ,dop20c_32579_5942   ,"POLYGON ((10.19439381366601 53.62083583030154, 10.19464760513101 53.62982235754968, 10.20976604388614 53.62967050729042, 10.20950904255016 53.62068402960554, 10.19439381366601 53.62083583030154))"
APP_LGV_KACHEL_DOP20_1KM_UTM_670,7943,dop20rgb_32579_5943_1_hh_JAHR ,dop20c_32579_5943   ,"POLYGON ((10.19464760513101 53.62982235754968, 10.19490153379306 53.63880887039313, 10.21002318415318 53.6386569705496, 10.20976604388614 53.62967050729042, 10.19464760513101 53.62982235754968))"
APP_LGV_KACHEL_DOP20_1KM_UTM_671,7944,dop20rgb_32579_5944_1_hh_JAHR ,dop20c_32579_5944   ,"POLYGON ((10.19490153379306 53.63880887039313, 10.19515559975205 53.6477953688327, 10.21028046345244 53.64764341938386, 10.21002318415318 53.6386569705496, 10.19490153379306 53.63880887039313))"
APP_LGV_KACHEL_DOP20_1KM_UTM_672,7945,dop20rgb_32579_5945_1_hh_JAHR ,dop20c_32579_5945   ,"POLYGON ((10.19515559975205 53.6477953688327, 10.19540980310798 53.65678185286903, 10.21053788188516 53.65662985379387, 10.21028046345244 53.64764341938386, 10.19515559975205 53.6477953688327))"
APP_LGV_KACHEL_DOP20_1KM_UTM_673,8016,dop20rgb_32580_5916_1_hh_JAHR ,dop20c_32580_5916   ,"POLYGON ((10.20287544362133 53.38703054407652, 10.20312886792698 53.39601739707631, 10.21816427359153 53.39586493577871, 10.21790768415913 53.38687813241777, 10.20287544362133 53.38703054407652))"
APP_LGV_KACHEL_DOP20_1KM_UTM_674,8017,dop20rgb_32580_5917_1_hh_JAHR ,dop20c_32580_5917   ,"POLYGON ((10.20312886792698 53.39601739707631, 10.20338242856865 53.40500423563218, 10.21842100106151 53.40485172467483, 10.21816427359153 53.39586493577871, 10.20312886792698 53.39601739707631))"
APP_LGV_KACHEL_DOP20_1KM_UTM_675,8018,dop20rgb_32580_5918_1_hh_JAHR ,dop20c_32580_5918   ,"POLYGON ((10.20338242856865 53.40500423563218, 10.20363612564492 53.4139910597448, 10.21867786666888 53.41383849910689, 10.21842100106151 53.40485172467483, 10.20338242856865 53.40500423563218))"
APP_LGV_KACHEL_DOP20_1KM_UTM_676,8019,dop20rgb_32580_5919_1_hh_JAHR ,dop20c_32580_5919   ,"POLYGON ((10.20363612564492 53.4139910597448, 10.20388995925448 53.42297786941482, 10.21893487051356 53.42282525907547, 10.21867786666888 53.41383849910689, 10.20363612564492 53.4139910597448))"
APP_LGV_KACHEL_DOP20_1KM_UTM_677,8020,dop20rgb_32580_5920_1_hh_JAHR ,dop20c_32580_5920   ,"POLYGON ((10.20388995925448 53.42297786941482, 10.2041439294961 53.43196466464301, 10.21919201269555 53.43181200458128, 10.21893487051356 53.42282525907547, 10.20388995925448 53.42297786941482))"
APP_LGV_KACHEL_DOP20_1KM_UTM_678,8021,dop20rgb_32580_5921_1_hh_JAHR ,dop20c_32580_5921   ,"POLYGON ((10.2041439294961 53.43196466464301, 10.20439803646865 53.44095144543003, 10.21944929331495 53.44079873562505, 10.21919201269555 53.43181200458128, 10.2041439294961 53.43196466464301))"
APP_LGV_KACHEL_DOP20_1KM_UTM_679,8022,dop20rgb_32580_5922_1_hh_JAHR ,dop20c_32580_5922   ,"POLYGON ((10.20439803646865 53.44095144543003, 10.2046522802711 53.44993821177659, 10.21970671247198 53.44978545220742, 10.21944929331495 53.44079873562505, 10.20439803646865 53.44095144543003))"
APP_LGV_KACHEL_DOP20_1KM_UTM_680,8023,dop20rgb_32580_5923_1_hh_JAHR ,dop20c_32580_5923   ,"POLYGON ((10.2046522802711 53.44993821177659, 10.20490666100253 53.45892496368338, 10.21996427026694 53.45877215432907, 10.21970671247198 53.44978545220742, 10.2046522802711 53.44993821177659))"
APP_LGV_KACHEL_DOP20_1KM_UTM_681,8024,dop20rgb_32580_5924_1_hh_JAHR ,dop20c_32580_5924   ,"POLYGON ((10.20490666100253 53.45892496368338, 10.20516117876211 53.46791170115107, 10.22022196680022 53.46775884199071, 10.21996427026694 53.45877215432907, 10.20490666100253 53.45892496368338))"
APP_LGV_KACHEL_DOP20_1KM_UTM_682,8025,dop20rgb_32580_5925_1_hh_JAHR ,dop20c_32580_5925   ,"POLYGON ((10.20516117876211 53.46791170115107, 10.20541583364909 53.47689842418043, 10.22047980217235 53.47674551519297, 10.22022196680022 53.46775884199071, 10.20516117876211 53.46791170115107))"
APP_LGV_KACHEL_DOP20_1KM_UTM_683,8026,dop20rgb_32580_5926_1_hh_JAHR ,dop20c_32580_5926   ,"POLYGON ((10.20541583364909 53.47689842418043, 10.20567062576284 53.4858851327721, 10.22073777648391 53.48573217393661, 10.22047980217235 53.47674551519297, 10.20541583364909 53.47689842418043))"
APP_LGV_KACHEL_DOP20_1KM_UTM_684,8027,dop20rgb_32580_5927_1_hh_JAHR ,dop20c_32580_5927   ,"POLYGON ((10.20567062576284 53.4858851327721, 10.20592555520283 53.49487182692681, 10.22099588983561 53.49471881822228, 10.22073777648391 53.48573217393661, 10.20567062576284 53.4858851327721))"
APP_LGV_KACHEL_DOP20_1KM_UTM_685,8028,dop20rgb_32580_5928_1_hh_JAHR ,dop20c_32580_5928   ,"POLYGON ((10.20592555520283 53.49487182692681, 10.2061806220686 53.50385850664526, 10.22125414232824 53.50370544805064, 10.22099588983561 53.49471881822228, 10.20592555520283 53.49487182692681))"
APP_LGV_KACHEL_DOP20_1KM_UTM_686,8029,dop20rgb_32580_5929_1_hh_JAHR ,dop20c_32580_5929   ,"POLYGON ((10.2061806220686 53.50385850664526, 10.20643582645983 53.51284517192811, 10.22151253406272 53.51269206342242, 10.22125414232824 53.50370544805064, 10.2061806220686 53.50385850664526))"
APP_LGV_KACHEL_DOP20_1KM_UTM_687,8030,dop20rgb_32580_5930_1_hh_JAHR ,dop20c_32580_5930   ,"POLYGON ((10.20643582645983 53.51284517192811, 10.20669116847627 53.52183182277612, 10.22177106514004 53.52167866433827, 10.22151253406272 53.51269206342242, 10.20643582645983 53.51284517192811))"
APP_LGV_KACHEL_DOP20_1KM_UTM_688,8042,dop20rgb_32580_5942_1_hh_JAHR ,dop20c_32580_5942   ,"POLYGON ((10.20950904255016 53.62068402960554, 10.20976604388614 53.62967050729042, 10.22488434371022 53.62951674801889, 10.22462413260431 53.62053032052007, 10.20950904255016 53.62068402960554))"
APP_LGV_KACHEL_DOP20_1KM_UTM_689,8043,dop20rgb_32580_5943_1_hh_JAHR ,dop20c_32580_5943   ,"POLYGON ((10.20976604388614 53.62967050729042, 10.21002318415318 53.6386569705496, 10.2251446954811 53.63850316107079, 10.22488434371022 53.62951674801889, 10.20976604388614 53.62967050729042))"
APP_LGV_KACHEL_DOP20_1KM_UTM_690,8116,dop20rgb_32581_5916_1_hh_JAHR ,dop20c_32581_5916   ,"POLYGON ((10.21790768415913 53.38687813241777, 10.21816427359153 53.39586493577871, 10.23319954121851 53.39571058161366, 10.23293978675908 53.38672382850753, 10.21790768415913 53.38687813241777))"
APP_LGV_KACHEL_DOP20_1KM_UTM_691,8117,dop20rgb_32581_5917_1_hh_JAHR ,dop20c_32581_5917   ,"POLYGON ((10.21816427359153 53.39586493577871, 10.21842100106151 53.40485172467483, 10.23345943541699 53.4046973202339, 10.23319954121851 53.39571058161366, 10.21816427359153 53.39586493577871))"
APP_LGV_KACHEL_DOP20_1KM_UTM_692,8118,dop20rgb_32581_5918_1_hh_JAHR ,dop20c_32581_5918   ,"POLYGON ((10.21842100106151 53.40485172467483, 10.21867786666888 53.41383849910689, 10.23371946945556 53.41368404436889, 10.23345943541699 53.4046973202339, 10.21842100106151 53.40485172467483))"
APP_LGV_KACHEL_DOP20_1KM_UTM_693,8119,dop20rgb_32581_5919_1_hh_JAHR ,dop20c_32581_5919   ,"POLYGON ((10.21867786666888 53.41383849910689, 10.21893487051356 53.42282525907547, 10.23397964343535 53.42267075401931, 10.23371946945556 53.41368404436889, 10.21867786666888 53.41383849910689))"
APP_LGV_KACHEL_DOP20_1KM_UTM_694,8120,dop20rgb_32581_5920_1_hh_JAHR ,dop20c_32581_5920   ,"POLYGON ((10.21893487051356 53.42282525907547, 10.21919201269555 53.43181200458128, 10.2342399574576 53.43165744918583, 10.23397964343535 53.42267075401931, 10.21893487051356 53.42282525907547))"
APP_LGV_KACHEL_DOP20_1KM_UTM_695,8121,dop20rgb_32581_5921_1_hh_JAHR ,dop20c_32581_5921   ,"POLYGON ((10.21919201269555 53.43181200458128, 10.21944929331495 53.44079873562505, 10.23450041162365 53.4406441298691, 10.2342399574576 53.43165744918583, 10.21919201269555 53.43181200458128))"
APP_LGV_KACHEL_DOP20_1KM_UTM_696,8122,dop20rgb_32581_5922_1_hh_JAHR ,dop20c_32581_5922   ,"POLYGON ((10.21944929331495 53.44079873562505, 10.21970671247198 53.44978545220742, 10.23476100603495 53.44963079606978, 10.23450041162365 53.4406441298691, 10.21944929331495 53.44079873562505))"
APP_LGV_KACHEL_DOP20_1KM_UTM_697,8123,dop20rgb_32581_5923_1_hh_JAHR ,dop20c_32581_5923   ,"POLYGON ((10.21970671247198 53.44978545220742, 10.21996427026694 53.45877215432907, 10.23502174079302 53.45861744778859, 10.23476100603495 53.44963079606978, 10.21970671247198 53.44978545220742))"
APP_LGV_KACHEL_DOP20_1KM_UTM_698,8124,dop20rgb_32581_5924_1_hh_JAHR ,dop20c_32581_5924   ,"POLYGON ((10.21996427026694 53.45877215432907, 10.22022196680022 53.46775884199071, 10.23528261599952 53.46760408502617, 10.23502174079302 53.45861744778859, 10.21996427026694 53.45877215432907))"
APP_LGV_KACHEL_DOP20_1KM_UTM_699,8125,dop20rgb_32581_5925_1_hh_JAHR ,dop20c_32581_5925   ,"POLYGON ((10.22022196680022 53.46775884199071, 10.22047980217235 53.47674551519297, 10.23554363175619 53.4765907077831, 10.23528261599952 53.46760408502617, 10.22022196680022 53.46775884199071))"
APP_LGV_KACHEL_DOP20_1KM_UTM_700,8126,dop20rgb_32581_5926_1_hh_JAHR ,dop20c_32581_5926   ,"POLYGON ((10.22047980217235 53.47674551519297, 10.22073777648391 53.48573217393661, 10.23580478816485 53.48557731606019, 10.23554363175619 53.4765907077831, 10.22047980217235 53.47674551519297))"
APP_LGV_KACHEL_DOP20_1KM_UTM_701,8127,dop20rgb_32581_5927_1_hh_JAHR ,dop20c_32581_5927   ,"POLYGON ((10.22073777648391 53.48573217393661, 10.22099588983561 53.49471881822228, 10.23606608532746 53.49456390985803, 10.23580478816485 53.48557731606019, 10.22073777648391 53.48573217393661))"
APP_LGV_KACHEL_DOP20_1KM_UTM_702,8128,dop20rgb_32581_5928_1_hh_JAHR ,dop20c_32581_5928   ,"POLYGON ((10.22099588983561 53.49471881822228, 10.22125414232824 53.50370544805064, 10.23632752334606 53.50355048917729, 10.23606608532746 53.49456390985803, 10.22099588983561 53.49471881822228))"
APP_LGV_KACHEL_DOP20_1KM_UTM_703,8129,dop20rgb_32581_5929_1_hh_JAHR ,dop20c_32581_5929   ,"POLYGON ((10.22125414232824 53.50370544805064, 10.22151253406272 53.51269206342242, 10.23658910232278 53.51253705401868, 10.23632752334606 53.50355048917729, 10.22125414232824 53.50370544805064))"
APP_LGV_KACHEL_DOP20_1KM_UTM_704,8216,dop20rgb_32582_5916_1_hh_JAHR ,dop20c_32582_5916   ,"POLYGON ((10.23293978675908 53.38672382850753, 10.23319954121851 53.39571058161366, 10.24823466910647 53.39555433462047, 10.24797174972094 53.38656763238503, 10.23293978675908 53.38672382850753))"
APP_LGV_KACHEL_DOP20_1KM_UTM_705,8217,dop20rgb_32582_5917_1_hh_JAHR ,dop20c_32582_5917   ,"POLYGON ((10.23319954121851 53.39571058161366, 10.23345943541699 53.4046973202339, 10.24849772993241 53.40454102234863, 10.24823466910647 53.39555433462047, 10.23319954121851 53.39571058161366))"
APP_LGV_KACHEL_DOP20_1KM_UTM_706,8218,dop20rgb_32582_5918_1_hh_JAHR ,dop20c_32582_5918   ,"POLYGON ((10.23345943541699 53.4046973202339, 10.23371946945556 53.41368404436889, 10.24876093230102 53.41352769557019, 10.24849772993241 53.40454102234863, 10.23345943541699 53.4046973202339))"
APP_LGV_KACHEL_DOP20_1KM_UTM_707,8219,dop20rgb_32582_5919_1_hh_JAHR ,dop20c_32582_5919   ,"POLYGON ((10.23371946945556 53.41368404436889, 10.23397964343535 53.42267075401931, 10.24902427631468 53.42251435428579, 10.24876093230102 53.41352769557019, 10.23371946945556 53.41368404436889))"
APP_LGV_KACHEL_DOP20_1KM_UTM_708,8220,dop20rgb_32582_5920_1_hh_JAHR ,dop20c_32582_5920   ,"POLYGON ((10.23397964343535 53.42267075401931, 10.2342399574576 53.43165744918583, 10.24928776207586 53.43150099849607, 10.24902427631468 53.42251435428579, 10.23397964343535 53.42267075401931))"
APP_LGV_KACHEL_DOP20_1KM_UTM_709,8221,dop20rgb_32582_5921_1_hh_JAHR ,dop20c_32582_5921   ,"POLYGON ((10.2342399574576 53.43165744918583, 10.23450041162365 53.4406441298691, 10.24955138968712 53.44048762820169, 10.24928776207586 53.43150099849607, 10.2342399574576 53.43165744918583))"
APP_LGV_KACHEL_DOP20_1KM_UTM_710,8222,dop20rgb_32582_5922_1_hh_JAHR ,dop20c_32582_5922   ,"POLYGON ((10.23450041162365 53.4406441298691, 10.23476100603495 53.44963079606978, 10.24981515925115 53.44947424340326, 10.24955138968712 53.44048762820169, 10.23450041162365 53.4406441298691))"
APP_LGV_KACHEL_DOP20_1KM_UTM_711,8223,dop20rgb_32582_5923_1_hh_JAHR ,dop20c_32582_5923   ,"POLYGON ((10.23476100603495 53.44963079606978, 10.23502174079302 53.45861744778859, 10.25007907087071 53.45846084410148, 10.24981515925115 53.44947424340326, 10.23476100603495 53.44963079606978))"
APP_LGV_KACHEL_DOP20_1KM_UTM_712,8224,dop20rgb_32582_5924_1_hh_JAHR ,dop20c_32582_5924   ,"POLYGON ((10.23502174079302 53.45861744778859, 10.23528261599952 53.46760408502617, 10.25034312464868 53.46744743029698, 10.25007907087071 53.45846084410148, 10.23502174079302 53.45861744778859))"
APP_LGV_KACHEL_DOP20_1KM_UTM_713,8225,dop20rgb_32582_5925_1_hh_JAHR ,dop20c_32582_5925   ,"POLYGON ((10.23528261599952 53.46760408502617, 10.23554363175619 53.4765907077831, 10.25060732068804 53.47643400199038, 10.25034312464868 53.46744743029698, 10.23528261599952 53.46760408502617))"
APP_LGV_KACHEL_DOP20_1KM_UTM_714,8226,dop20rgb_32582_5926_1_hh_JAHR ,dop20c_32582_5926   ,"POLYGON ((10.23554363175619 53.4765907077831, 10.23580478816485 53.48557731606019, 10.25087165909187 53.48542055918242, 10.25060732068804 53.47643400199038, 10.23554363175619 53.4765907077831))"
APP_LGV_KACHEL_DOP20_1KM_UTM_715,8227,dop20rgb_32582_5927_1_hh_JAHR ,dop20c_32582_5927   ,"POLYGON ((10.23580478816485 53.48557731606019, 10.23606608532746 53.49456390985803, 10.25113613996335 53.49440710187367, 10.25087165909187 53.48542055918242, 10.23580478816485 53.48557731606019))"
APP_LGV_KACHEL_DOP20_1KM_UTM_716,8228,dop20rgb_32582_5928_1_hh_JAHR ,dop20c_32582_5928   ,"POLYGON ((10.23606608532746 53.49456390985803, 10.23632752334606 53.50355048917729, 10.25140076340576 53.50339363006481, 10.25113613996335 53.49440710187367, 10.23606608532746 53.49456390985803))"
APP_LGV_KACHEL_DOP20_1KM_UTM_717,8318,dop20rgb_32583_5918_1_hh_JAHR ,dop20c_32583_5918   ,"POLYGON ((10.24849772993241 53.40454102234863, 10.24876093230102 53.41352769557019, 10.26380225350146 53.41336945275064, 10.26353588290517 53.40438283105889, 10.24849772993241 53.40454102234863))"
APP_LGV_KACHEL_DOP20_1KM_UTM_718,8319,dop20rgb_32583_5919_1_hh_JAHR ,dop20c_32583_5919   ,"POLYGON ((10.24876093230102 53.41352769557019, 10.24902427631468 53.42251435428579, 10.26406876744652 53.42235605991474, 10.26380225350146 53.41336945275064, 10.24876093230102 53.41352769557019))"
APP_LGV_KACHEL_DOP20_1KM_UTM_719,8320,dop20rgb_32583_5920_1_hh_JAHR ,dop20c_32583_5920   ,"POLYGON ((10.24902427631468 53.42251435428579, 10.24928776207586 53.43150099849607, 10.26433542484405 53.43134265255185, 10.26406876744652 53.42235605991474, 10.24902427631468 53.42251435428579))"
APP_LGV_KACHEL_DOP20_1KM_UTM_720,8321,dop20rgb_32583_5921_1_hh_JAHR ,dop20c_32583_5921   ,"POLYGON ((10.24928776207586 53.43150099849607, 10.24955138968712 53.44048762820169, 10.26460222579785 53.44032923066264, 10.26433542484405 53.43134265255185, 10.24928776207586 53.43150099849607))"
APP_LGV_KACHEL_DOP20_1KM_UTM_721,8322,dop20rgb_32583_5922_1_hh_JAHR ,dop20c_32583_5922   ,"POLYGON ((10.24955138968712 53.44048762820169, 10.24981515925115 53.44947424340326, 10.26486917041183 53.44931579424767, 10.26460222579785 53.44032923066264, 10.24955138968712 53.44048762820169))"
APP_LGV_KACHEL_DOP20_1KM_UTM_722,8323,dop20rgb_32583_5923_1_hh_JAHR ,dop20c_32583_5923   ,"POLYGON ((10.24981515925115 53.44947424340326, 10.25007907087071 53.45846084410148, 10.26513625879 53.45830234330764, 10.26486917041183 53.44931579424767, 10.24981515925115 53.44947424340326))"
APP_LGV_KACHEL_DOP20_1KM_UTM_723,8324,dop20rgb_32583_5924_1_hh_JAHR ,dop20c_32583_5924   ,"POLYGON ((10.25007907087071 53.45846084410148, 10.25034312464868 53.46744743029698, 10.26540349103646 53.46728887784313, 10.26513625879 53.45830234330764, 10.25007907087071 53.45846084410148))"
APP_LGV_KACHEL_DOP20_1KM_UTM_724,8325,dop20rgb_32583_5925_1_hh_JAHR ,dop20c_32583_5925   ,"POLYGON ((10.25034312464868 53.46744743029698, 10.25060732068804 53.47643400199038, 10.26567086725544 53.47627539785483, 10.26540349103646 53.46728887784313, 10.25034312464868 53.46744743029698))"
APP_LGV_KACHEL_DOP20_1KM_UTM_725,8326,dop20rgb_32583_5926_1_hh_JAHR ,dop20c_32583_5926   ,"POLYGON ((10.25060732068804 53.47643400199038, 10.25087165909187 53.48542055918242, 10.26593838755126 53.48526190334331, 10.26567086725544 53.47627539785483, 10.25060732068804 53.47643400199038))"
APP_LGV_KACHEL_DOP20_1KM_UTM_726,8419,dop20rgb_32584_5919_1_hh_JAHR ,dop20c_32584_5919   ,"POLYGON ((10.26380225350146 53.41336945275064, 10.26406876744652 53.42235605991474, 10.27911311512591 53.42219587094654, 10.27884343135315 53.41320931595052, 10.26380225350146 53.41336945275064))"
APP_LGV_KACHEL_DOP20_1KM_UTM_727,8420,dop20rgb_32584_5920_1_hh_JAHR ,dop20c_32584_5920   ,"POLYGON ((10.26406876744652 53.42235605991474, 10.26433542484405 53.43134265255185, 10.27938294405599 53.43118241139364, 10.27911311512591 53.42219587094654, 10.26406876744652 53.42235605991474))"
APP_LGV_KACHEL_DOP20_1KM_UTM_728,8421,dop20rgb_32584_5921_1_hh_JAHR ,dop20c_32584_5921   ,"POLYGON ((10.26433542484405 53.43134265255185, 10.26460222579785 53.44032923066264, 10.27965291824842 53.44016893729242, 10.27938294405599 53.43118241139364, 10.26433542484405 53.43134265255185))"
APP_LGV_KACHEL_DOP20_1KM_UTM_729,8422,dop20rgb_32584_5922_1_hh_JAHR ,dop20c_32584_5922   ,"POLYGON ((10.26460222579785 53.44032923066264, 10.26486917041183 53.44931579424767, 10.27992303780835 53.44915544864352, 10.27965291824842 53.44016893729242, 10.26460222579785 53.44032923066264))"
APP_LGV_KACHEL_DOP20_1KM_UTM_730,8423,dop20rgb_32584_5923_1_hh_JAHR ,dop20c_32584_5923   ,"POLYGON ((10.26486917041183 53.44931579424767, 10.26513625879 53.45830234330764, 10.280193302841 53.45814194544754, 10.27992303780835 53.44915544864352, 10.26486917041183 53.44931579424767))"
APP_LGV_KACHEL_DOP20_1KM_UTM_731,8424,dop20rgb_32584_5924_1_hh_JAHR ,dop20c_32584_5924   ,"POLYGON ((10.26513625879 53.45830234330764, 10.26540349103646 53.46728887784313, 10.28046371345175 53.46712842770513, 10.280193302841 53.45814194544754, 10.26513625879 53.45830234330764))"
APP_LGV_KACHEL_DOP20_1KM_UTM_732,8425,dop20rgb_32584_5925_1_hh_JAHR ,dop20c_32584_5925   ,"POLYGON ((10.26540349103646 53.46728887784313, 10.26567086725544 53.47627539785483, 10.28073426974603 53.47611489541691, 10.28046371345175 53.46712842770513, 10.26540349103646 53.46728887784313))"
APP_LGV_KACHEL_DOP20_1KM_UTM_733,8520,dop20rgb_32585_5920_1_hh_JAHR ,dop20c_32585_5920   ,"POLYGON ((10.27911311512591 53.42219587094654, 10.27938294405599 53.43118241139364, 10.29443031800559 53.4310202750622, 10.294157317648 53.42203378742197, 10.27911311512591 53.42219587094654))"
APP_LGV_KACHEL_DOP20_1KM_UTM_734,8521,dop20rgb_32585_5921_1_hh_JAHR ,dop20c_32585_5921   ,"POLYGON ((10.27938294405599 53.43118241139364, 10.27965291824842 53.44016893729242, 10.29470346533151 53.44000674813191, 10.29443031800559 53.4310202750622, 10.27938294405599 53.43118241139364))"
APP_LGV_KACHEL_DOP20_1KM_UTM_735,8522,dop20rgb_32585_5922_1_hh_JAHR ,dop20c_32585_5922   ,"POLYGON ((10.27965291824842 53.44016893729242, 10.27992303780835 53.44915544864352, 10.29497675973214 53.44899320663168, 10.29470346533151 53.44000674813191, 10.27965291824842 53.44016893729242))"
APP_LGV_KACHEL_DOP20_1KM_UTM_736,8523,dop20rgb_32585_5923_1_hh_JAHR ,dop20c_32585_5923   ,"POLYGON ((10.27992303780835 53.44915544864352, 10.280193302841 53.45814194544754, 10.29525020131394 53.45797965056218, 10.29497675973214 53.44899320663168, 10.27992303780835 53.44915544864352))"
APP_LGV_KACHEL_DOP20_1KM_UTM_737,8524,dop20rgb_32585_5924_1_hh_JAHR ,dop20c_32585_5924   ,"POLYGON ((10.280193302841 53.45814194544754, 10.28046371345175 53.46712842770513, 10.29552379018352 53.46696607992398, 10.29525020131394 53.45797965056218, 10.280193302841 53.45814194544754))"
APP_LGV_KACHEL_DOP20_1KM_UTM_738,8620,dop20rgb_32586_5920_1_hh_JAHR ,dop20c_32586_5920   ,"POLYGON ((10.294157317648 53.42203378742197, 10.29443031800559 53.4310202750622, 10.30947754498688 53.43085624359892, 10.30920137330805 53.42186980938244, 10.294157317648 53.42203378742197))"
APP_LGV_KACHEL_DOP20_1KM_UTM_739,8621,dop20rgb_32586_5921_1_hh_JAHR ,dop20c_32586_5921   ,"POLYGON ((10.29443031800559 53.4310202750622, 10.29470346533151 53.44000674813191, 10.30975386533992 53.43984266322246, 10.30947754498688 53.43085624359892, 10.29443031800559 53.4310202750622))"
APP_LGV_KACHEL_DOP20_1KM_UTM_740,8622,dop20rgb_32586_5922_1_hh_JAHR ,dop20c_32586_5922   ,"POLYGON ((10.29470346533151 53.44000674813191, 10.29497675973214 53.44899320663168, 10.31003033447477 53.44882906825359, 10.30975386533992 53.43984266322246, 10.29470346533151 53.44000674813191))"
APP_LGV_KACHEL_DOP20_1KM_UTM_741,8623,dop20rgb_32586_5923_1_hh_JAHR ,dop20c_32586_5923   ,"POLYGON ((10.29497675973214 53.44899320663168, 10.29525020131394 53.45797965056218, 10.31030695249913 53.45781545869294, 10.31003033447477 53.44882906825359, 10.29497675973214 53.44899320663168))"
APP_LGV_KACHEL_DOP20_1KM_UTM_742,8721,dop20rgb_32587_5921_1_hh_JAHR ,dop20c_32587_5921   ,"POLYGON ((10.30947754498688 53.43085624359892, 10.30975386533992 53.43984266322246, 10.32480411656653 53.43967668260596, 10.32452462329398 53.43069031704565, 10.30947754498688 53.43085624359892))"
APP_LGV_KACHEL_DOP20_1KM_UTM_743,8722,dop20rgb_32587_5922_1_hh_JAHR ,dop20c_32587_5922   ,"POLYGON ((10.30975386533992 53.43984266322246, 10.31003033447477 53.44882906825359, 10.32508376032789 53.44866303355113, 10.32480411656653 53.43967668260596, 10.30975386533992 53.43984266322246))"
APP_LGV_KACHEL_DOP20_1KM_UTM_744,8723,dop20rgb_32587_5923_1_hh_JAHR ,dop20c_32587_5923   ,"POLYGON ((10.31003033447477 53.44882906825359, 10.31030695249913 53.45781545869294, 10.325363554687 53.45764936988174, 10.32508376032789 53.44866303355113, 10.31003033447477 53.44882906825359))"
